locusId	sysName	desc	comb	setATCH264 M9
HER17_RS12755	HER17_RS12755	30S ribosomal protein S12 methylthiotransferase RimO	HER17_RS12755 30S ribosomal protein S12 methylthiotransferase RimO	-0.108942701556195
HER17_RS12760	HER17_RS12760	outer membrane permeability protein SanA	HER17_RS12760 outer membrane permeability protein SanA	0.106427133671163
HER17_RS12765	HER17_RS12765	DUF418 family protein	HER17_RS12765 DUF418 family protein	-0.163154797697761
HER17_RS12775	HER17_RS12775	Tar ligand binding domain-containing protein	HER17_RS12775 Tar ligand binding domain-containing protein	0.166790637252104
HER17_RS12780	HER17_RS12780	hypothetical protein	HER17_RS12780 hypothetical protein	-0.00292771119301349
HER17_RS12785	HER17_RS12785	LysR family transcriptional regulator	HER17_RS12785 LysR family transcriptional regulator	0.331087833580723
HER17_RS12790	HER17_RS12790	S-(hydroxymethyl)glutathione dehydrogenase/class III alcohol dehydrogenase	HER17_RS12790 S-(hydroxymethyl)glutathione dehydrogenase/class III alcohol dehydrogenase	-0.160229916470538
HER17_RS12795	HER17_RS12795	S-formylglutathione hydrolase	HER17_RS12795 S-formylglutathione hydrolase	-0.168768818473621
HER17_RS12800	HER17_RS12800	glutathione S-transferase	HER17_RS12800 glutathione S-transferase	0.161099972848955
HER17_RS12805	HER17_RS12805	KTSC domain-containing protein	HER17_RS12805 KTSC domain-containing protein	0.438975484954484
HER17_RS12810	HER17_RS12810	oxidoreductase	HER17_RS12810 oxidoreductase	0.176799291814553
HER17_RS12815	HER17_RS12815	ATP-binding cassette domain-containing protein	HER17_RS12815 ATP-binding cassette domain-containing protein	0.192243717287131
HER17_RS12820	HER17_RS12820	ABC transporter permease	HER17_RS12820 ABC transporter permease	-0.0536157114288449
HER17_RS12825	HER17_RS12825	2-hydroxyacid dehydrogenase	HER17_RS12825 2-hydroxyacid dehydrogenase	0.100619677852456
HER17_RS12830	HER17_RS12830	TonB-dependent receptor	HER17_RS12830 TonB-dependent receptor	0.14073406815463
HER17_RS12835	HER17_RS12835	amino acid permease	HER17_RS12835 amino acid permease	0.267104932343503
HER17_RS12840	HER17_RS12840	LysR family transcriptional regulator	HER17_RS12840 LysR family transcriptional regulator	-0.00823968825215138
HER17_RS12845	HER17_RS12845	YeiH family putative sulfate export transporter	HER17_RS12845 YeiH family putative sulfate export transporter	0.129117959330981
HER17_RS12850	HER17_RS12850	deoxyribonuclease IV	HER17_RS12850 deoxyribonuclease IV	-0.0236160630659015
HER17_RS12855	HER17_RS12855	PTS fructose transporter subunit IIBC	HER17_RS12855 PTS fructose transporter subunit IIBC	0.120827506553928
HER17_RS12860	HER17_RS12860	1-phosphofructokinase	HER17_RS12860 1-phosphofructokinase	0.104456972311323
HER17_RS12865	HER17_RS12865	fused PTS fructose transporter subunit IIA/HPr protein	HER17_RS12865 fused PTS fructose transporter subunit IIA/HPr protein	0.0836252659116363
HER17_RS12870	HER17_RS12870	sugar efflux transporter SetB	HER17_RS12870 sugar efflux transporter SetB	0.0642635932175587
HER17_RS12880	HER17_RS12880	elongation factor P-like protein YeiP	HER17_RS12880 elongation factor P-like protein YeiP	0.136957522790697
HER17_RS12885	HER17_RS12885	GTP-binding protein	HER17_RS12885 GTP-binding protein	-0.153643306076749
HER17_RS12890	HER17_RS12890	phosphatase PAP2 family protein	HER17_RS12890 phosphatase PAP2 family protein	-0.261868043492978
HER17_RS12895	HER17_RS12895	bifunctional murein DD-endopeptidase/murein LD-carboxypeptidase	HER17_RS12895 bifunctional murein DD-endopeptidase/murein LD-carboxypeptidase	-0.00154380184919134
HER17_RS12900	HER17_RS12900	LysR family transcriptional regulator	HER17_RS12900 LysR family transcriptional regulator	0.0163399675899505
HER17_RS12905	HER17_RS12905	MFS transporter	HER17_RS12905 MFS transporter	-0.240696959832466
HER17_RS12910	HER17_RS12910	glutathione S-transferase family protein	HER17_RS12910 glutathione S-transferase family protein	-0.205635700785498
HER17_RS12920	HER17_RS12920	ABC transporter substrate-binding protein	HER17_RS12920 ABC transporter substrate-binding protein	0.284909200409959
HER17_RS12925	HER17_RS12925	microcin C ABC transporter permease YejB	HER17_RS12925 microcin C ABC transporter permease YejB	0.173989197544892
HER17_RS12930	HER17_RS12930	ABC transporter permease subunit	HER17_RS12930 ABC transporter permease subunit	0.11768199304488
HER17_RS12935	HER17_RS12935	microcin C ABC transporter ATP-binding protein YejF	HER17_RS12935 microcin C ABC transporter ATP-binding protein YejF	-0.049908793808018
HER17_RS12945	HER17_RS12945	Bcr/CflA family multidrug efflux MFS transporter	HER17_RS12945 Bcr/CflA family multidrug efflux MFS transporter	-0.341364445030706
HER17_RS12950	HER17_RS12950	16S rRNA pseudouridine(516) synthase RsuA	HER17_RS12950 16S rRNA pseudouridine(516) synthase RsuA	-0.0368574163910651
HER17_RS12955	HER17_RS12955	YecH family protein	HER17_RS12955 YecH family protein	0.332468964714113
HER17_RS12960	HER17_RS12960	DEAD/DEAH box helicase family protein	HER17_RS12960 DEAD/DEAH box helicase family protein	-0.267107266305705
HER17_RS12970	HER17_RS12970	DUF1624 domain-containing protein	HER17_RS12970 DUF1624 domain-containing protein	0.0176575099657681
HER17_RS12975	HER17_RS12975	nucleoid-associated protein YejK	HER17_RS12975 nucleoid-associated protein YejK	0.213728956754576
HER17_RS12985	HER17_RS12985	DUF3413 domain-containing protein	HER17_RS12985 DUF3413 domain-containing protein	0.000651792557387454
HER17_RS12995	HER17_RS12995	integrase arm-type DNA-binding domain-containing protein	HER17_RS12995 integrase arm-type DNA-binding domain-containing protein	0.00422008783785688
HER17_RS13000	HER17_RS13000	hypothetical protein	HER17_RS13000 hypothetical protein	-0.599994684146989
HER17_RS13005	HER17_RS13005	type II toxin-antitoxin system RelE/ParE family toxin	HER17_RS13005 type II toxin-antitoxin system RelE/ParE family toxin	-0.189683705331275
HER17_RS13010	HER17_RS13010	hypothetical protein	HER17_RS13010 hypothetical protein	0.349760883654315
HER17_RS13015	HER17_RS13015	GyrI-like domain-containing protein	HER17_RS13015 GyrI-like domain-containing protein	-0.0188514241584377
HER17_RS13020	HER17_RS13020	alpha/beta fold hydrolase	HER17_RS13020 alpha/beta fold hydrolase	-0.0167392341413366
HER17_RS13025	HER17_RS13025	DHCW motif cupin fold protein	HER17_RS13025 DHCW motif cupin fold protein	-0.316034924567794
HER17_RS13030	HER17_RS13030	DUF2892 domain-containing protein	HER17_RS13030 DUF2892 domain-containing protein	-0.313607252498911
HER17_RS13035	HER17_RS13035	EmmdR/YeeO family multidrug/toxin efflux MATE transporter	HER17_RS13035 EmmdR/YeeO family multidrug/toxin efflux MATE transporter	0.0848158934176869
HER17_RS13040	HER17_RS13040	MFS transporter	HER17_RS13040 MFS transporter	0.0740718587336318
HER17_RS13045	HER17_RS13045	outer membrane protein OmpX	HER17_RS13045 outer membrane protein OmpX	-0.0319785032256752
HER17_RS13050	HER17_RS13050	threonine/homoserine exporter RhtA	HER17_RS13050 threonine/homoserine exporter RhtA	-0.163932699651778
HER17_RS13055	HER17_RS13055	adenylate kinase	HER17_RS13055 adenylate kinase	-0.0941610158588844
HER17_RS13060	HER17_RS13060	DNA starvation/stationary phase protection protein Dps	HER17_RS13060 DNA starvation/stationary phase protection protein Dps	0.0750181613126754
HER17_RS13065	HER17_RS13065	glutamine ABC transporter substrate-binding protein GlnH	HER17_RS13065 glutamine ABC transporter substrate-binding protein GlnH	0.280624169918233
HER17_RS13070	HER17_RS13070	glutamine ABC transporter permease GlnP	HER17_RS13070 glutamine ABC transporter permease GlnP	0.153504568597254
HER17_RS13075	HER17_RS13075	glutamine ABC transporter ATP-binding protein GlnQ	HER17_RS13075 glutamine ABC transporter ATP-binding protein GlnQ	-0.134432183479154
HER17_RS13080	HER17_RS13080	peptidase M3	HER17_RS13080 peptidase M3	-0.47125172302056
HER17_RS13085	HER17_RS13085	DNA-binding protein YbiB	HER17_RS13085 DNA-binding protein YbiB	-0.195440713352564
HER17_RS13090	HER17_RS13090	helix-turn-helix domain-containing protein	HER17_RS13090 helix-turn-helix domain-containing protein	0.176303109001256
HER17_RS13095	HER17_RS13095	tail fiber assembly protein	HER17_RS13095 tail fiber assembly protein	0.0790476835452325
HER17_RS13100	HER17_RS13100	phage tail protein	HER17_RS13100 phage tail protein	0.128154177736693
HER17_RS13105	HER17_RS13105	phage tail protein I	HER17_RS13105 phage tail protein I	0.127265568740956
HER17_RS13110	HER17_RS13110	baseplate J/gp47 family protein	HER17_RS13110 baseplate J/gp47 family protein	-0.189973205683051
HER17_RS13115	HER17_RS13115	GPW/gp25 family protein	HER17_RS13115 GPW/gp25 family protein	0.15038053506534
HER17_RS13120	HER17_RS13120	phage baseplate assembly protein V	HER17_RS13120 phage baseplate assembly protein V	0.139811872462142
HER17_RS13125	HER17_RS13125	phage late control D family protein	HER17_RS13125 phage late control D family protein	0.226222913898183
HER17_RS13135	HER17_RS13135	phage tail protein	HER17_RS13135 phage tail protein	0.0925254123105974
HER17_RS13140	HER17_RS13140	phage tail tape measure protein	HER17_RS13140 phage tail tape measure protein	0.0211301979236909
HER17_RS13150	HER17_RS13150	phage tail assembly protein	HER17_RS13150 phage tail assembly protein	-0.529753441963741
HER17_RS13155	HER17_RS13155	ferredoxin	HER17_RS13155 ferredoxin	0.0231680849767164
HER17_RS13160	HER17_RS13160	phage major tail tube protein	HER17_RS13160 phage major tail tube protein	-0.947669008341348
HER17_RS13165	HER17_RS13165	phage tail sheath subtilisin-like domain-containing protein	HER17_RS13165 phage tail sheath subtilisin-like domain-containing protein	0.0951622125256169
HER17_RS13180	HER17_RS13180	hypothetical protein	HER17_RS13180 hypothetical protein	-0.204257749061408
HER17_RS13185	HER17_RS13185	hypothetical protein	HER17_RS13185 hypothetical protein	-0.0819862078621867
HER17_RS13190	HER17_RS13190	hypothetical protein	HER17_RS13190 hypothetical protein	0.161395949482621
HER17_RS13195	HER17_RS13195	transglycosylase SLT domain-containing protein	HER17_RS13195 transglycosylase SLT domain-containing protein	0.429627943037417
HER17_RS13200	HER17_RS13200	putative holin	HER17_RS13200 putative holin	0.0216763596089866
HER17_RS13205	HER17_RS13205	TolC family outer membrane protein	HER17_RS13205 TolC family outer membrane protein	0.0100457682337201
HER17_RS13210	HER17_RS13210	HlyD family type I secretion periplasmic adaptor subunit	HER17_RS13210 HlyD family type I secretion periplasmic adaptor subunit	0.339677235965181
HER17_RS13215	HER17_RS13215	type I secretion system permease/ATPase	HER17_RS13215 type I secretion system permease/ATPase	0.14270111636998
HER17_RS13220	HER17_RS13220	AprI/Inh family metalloprotease inhibitor	HER17_RS13220 AprI/Inh family metalloprotease inhibitor	-0.590575153279682
HER17_RS13225	HER17_RS13225	serralysin family metalloprotease	HER17_RS13225 serralysin family metalloprotease	0.197484213146747
HER17_RS13230	HER17_RS13230	ATP-dependent DNA helicase DinG	HER17_RS13230 ATP-dependent DNA helicase DinG	-0.0822212285109887
HER17_RS13235	HER17_RS13235	helix-turn-helix domain-containing protein	HER17_RS13235 helix-turn-helix domain-containing protein	0.0942678921191892
HER17_RS13240	HER17_RS13240	LysE family translocator	HER17_RS13240 LysE family translocator	0.25650973568768
HER17_RS13245	HER17_RS13245	isopentenyl-diphosphate Delta-isomerase	HER17_RS13245 isopentenyl-diphosphate Delta-isomerase	0.0219351926074918
HER17_RS13250	HER17_RS13250	beta-glucosidase BglX	HER17_RS13250 beta-glucosidase BglX	0.0525264925255575
HER17_RS13255	HER17_RS13255	glutathione S-transferase family protein	HER17_RS13255 glutathione S-transferase family protein	0.000348627814749536
HER17_RS13260	HER17_RS13260	D-alanyl-D-alanine endopeptidase	HER17_RS13260 D-alanyl-D-alanine endopeptidase	0.0524692852517611
HER17_RS13265	HER17_RS13265	hypothetical protein	HER17_RS13265 hypothetical protein	0.505168262323163
HER17_RS13270	HER17_RS13270	FMN-binding protein	HER17_RS13270 FMN-binding protein	-0.326487845710366
HER17_RS13275	HER17_RS13275	class IV adenylate cyclase	HER17_RS13275 class IV adenylate cyclase	0.543967145842092
HER17_RS13280	HER17_RS13280	hypothetical protein	HER17_RS13280 hypothetical protein	-0.422913447914218
HER17_RS13285	HER17_RS13285	homocysteine S-methyltransferase	HER17_RS13285 homocysteine S-methyltransferase	0.0498607835251492
HER17_RS13290	HER17_RS13290	S-methylmethionine permease	HER17_RS13290 S-methylmethionine permease	-0.0753236666046215
HER17_RS13295	HER17_RS13295	tRNA dihydrouridine(16) synthase DusC	HER17_RS13295 tRNA dihydrouridine(16) synthase DusC	-0.100412360114821
HER17_RS13300	HER17_RS13300	epoxyqueuosine reductase QueH	HER17_RS13300 epoxyqueuosine reductase QueH	-0.13569827288893
HER17_RS13305	HER17_RS13305	ABC transporter substrate-binding protein	HER17_RS13305 ABC transporter substrate-binding protein	0.0574638547968357
HER17_RS13310	HER17_RS13310	peptidase T	HER17_RS13310 peptidase T	0.0500143679614362
HER17_RS13315	HER17_RS13315	AraC family transcriptional regulator	HER17_RS13315 AraC family transcriptional regulator	-0.0892529252811995
HER17_RS13320	HER17_RS13320	EamA family transporter	HER17_RS13320 EamA family transporter	-0.20734526779168
HER17_RS13325	HER17_RS13325	ATP-dependent RNA helicase RhlE	HER17_RS13325 ATP-dependent RNA helicase RhlE	0.175150462309414
HER17_RS13330	HER17_RS13330	(2Fe-2S)-binding protein	HER17_RS13330 (2Fe-2S)-binding protein	-0.345400537579854
HER17_RS13335	HER17_RS13335	ABC transporter ATP-binding protein	HER17_RS13335 ABC transporter ATP-binding protein	-0.306794415175084
HER17_RS13340	HER17_RS13340	iron ABC transporter permease	HER17_RS13340 iron ABC transporter permease	0.207221544821399
HER17_RS13345	HER17_RS13345	iron ABC transporter permease	HER17_RS13345 iron ABC transporter permease	0.146261590897178
HER17_RS13350	HER17_RS13350	iron-siderophore ABC transporter substrate-binding protein	HER17_RS13350 iron-siderophore ABC transporter substrate-binding protein	0.0217138189074415
HER17_RS13355	HER17_RS13355	TonB-dependent receptor	HER17_RS13355 TonB-dependent receptor	-0.219845804149657
HER17_RS13360	HER17_RS13360	secretion protein HlyD	HER17_RS13360 secretion protein HlyD	-0.225424687973034
HER17_RS13365	HER17_RS13365	ABC transporter ATP-binding protein	HER17_RS13365 ABC transporter ATP-binding protein	0.118731699067475
HER17_RS13370	HER17_RS13370	ABC transporter permease	HER17_RS13370 ABC transporter permease	0.285438982613019
HER17_RS13375	HER17_RS13375	ABC transporter permease	HER17_RS13375 ABC transporter permease	-0.155464125109713
HER17_RS13380	HER17_RS13380	Bax inhibitor-1/YccA family protein	HER17_RS13380 Bax inhibitor-1/YccA family protein	-0.221910295433569
HER17_RS13385	HER17_RS13385	molybdopterin synthase catalytic subunit MoaE	HER17_RS13385 molybdopterin synthase catalytic subunit MoaE	0.228828617902401
HER17_RS13395	HER17_RS13395	cyclic pyranopterin monophosphate synthase MoaC	HER17_RS13395 cyclic pyranopterin monophosphate synthase MoaC	-0.0280398754308828
HER17_RS13405	HER17_RS13405	GTP 3',8-cyclase MoaA	HER17_RS13405 GTP 3',8-cyclase MoaA	0.618428304302395
HER17_RS13410	HER17_RS13410	uridine diphosphate-N-acetylglucosamine-binding protein YvcK	HER17_RS13410 uridine diphosphate-N-acetylglucosamine-binding protein YvcK	-0.13707975662332
HER17_RS13415	HER17_RS13415	glyoxalase/bleomycin resistance/dioxygenase family protein	HER17_RS13415 glyoxalase/bleomycin resistance/dioxygenase family protein	0.312889847187377
HER17_RS13420	HER17_RS13420	excinuclease ABC subunit B	HER17_RS13420 excinuclease ABC subunit B	-0.175642822364633
HER17_RS13425	HER17_RS13425	hypothetical protein	HER17_RS13425 hypothetical protein	-0.471149574357766
HER17_RS13430	HER17_RS13430	hypothetical protein	HER17_RS13430 hypothetical protein	-0.332672541400505
HER17_RS13435	HER17_RS13435	hypothetical protein	HER17_RS13435 hypothetical protein	0.0041896174631666
HER17_RS13440	HER17_RS13440	Hcp family type VI secretion system effector	HER17_RS13440 Hcp family type VI secretion system effector	-0.167788574276466
HER17_RS13445	HER17_RS13445	ATP-dependent dethiobiotin synthetase BioD	HER17_RS13445 ATP-dependent dethiobiotin synthetase BioD	0.104170663452826
HER17_RS13450	HER17_RS13450	malonyl-ACP O-methyltransferase BioC	HER17_RS13450 malonyl-ACP O-methyltransferase BioC	0.428026890235766
HER17_RS13455	HER17_RS13455	8-amino-7-oxononanoate synthase	HER17_RS13455 8-amino-7-oxononanoate synthase	0.162580497586925
HER17_RS13460	HER17_RS13460	biotin synthase BioB	HER17_RS13460 biotin synthase BioB	-0.542089772608124
HER17_RS13465	HER17_RS13465	adenosylmethionine--8-amino-7-oxononanoate transaminase	HER17_RS13465 adenosylmethionine--8-amino-7-oxononanoate transaminase	-0.190149817390928
HER17_RS13470	HER17_RS13470	glycoside hydrolase	HER17_RS13470 glycoside hydrolase	-0.779533976000485
HER17_RS13475	HER17_RS13475	CidA/LrgA family protein	HER17_RS13475 CidA/LrgA family protein	-0.111444041706211
HER17_RS13480	HER17_RS13480	CidB/LrgB family autolysis modulator	HER17_RS13480 CidB/LrgB family autolysis modulator	-0.439811648134099
HER17_RS13485	HER17_RS13485	cytidine deaminase	HER17_RS13485 cytidine deaminase	0.199645790578742
HER17_RS13490	HER17_RS13490	NAD-dependent malic enzyme	HER17_RS13490 NAD-dependent malic enzyme	0.202402386891844
HER17_RS13495	HER17_RS13495	glutathione ABC transporter permease GsiD	HER17_RS13495 glutathione ABC transporter permease GsiD	0.505090685107763
HER17_RS13500	HER17_RS13500	glutathione ABC transporter permease GsiC	HER17_RS13500 glutathione ABC transporter permease GsiC	0.196732204669399
HER17_RS13505	HER17_RS13505	glutathione ABC transporter substrate-binding protein GsiB	HER17_RS13505 glutathione ABC transporter substrate-binding protein GsiB	-0.0237499360154941
HER17_RS13510	HER17_RS13510	dipeptide ABC transporter ATP-binding protein	HER17_RS13510 dipeptide ABC transporter ATP-binding protein	-0.0114100235071458
HER17_RS13515	HER17_RS13515	molybdopterin molybdotransferase MoeA	HER17_RS13515 molybdopterin molybdotransferase MoeA	0.121385609950037
HER17_RS13520	HER17_RS13520	molybdopterin-synthase adenylyltransferase MoeB	HER17_RS13520 molybdopterin-synthase adenylyltransferase MoeB	-0.085237665948193
